 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),    ObsEcLon,   ObsEcLat,
***********************************************************************************************************
$$SOE
 1929-Jul-04 00:00, 2425796.500000000, , ,264.59011,-31.67562, 264.3660966, -8.3146679,
 1929-Jul-05 00:00, 2425797.500000000, , ,264.51778,-31.65634, 264.3032347, -8.2977603,
 1929-Jul-06 00:00, 2425798.500000000, , ,264.44620,-31.63682, 264.2409995, -8.2806250,
 1929-Jul-07 00:00, 2425799.500000000, , ,264.37540,-31.61707, 264.1794148, -8.2632658,
 1929-Jul-08 00:00, 2425800.500000000, , ,264.30544,-31.59710, 264.1185024, -8.2456865,
 1929-Jul-09 00:00, 2425801.500000000, , ,264.23634,-31.57692, 264.0582874, -8.2278912,
 1929-Jul-10 00:00, 2425802.500000000, , ,264.16814,-31.55652, 263.9987998, -8.2098839,
 1929-Jul-11 00:00, 2425803.500000000, , ,264.10089,-31.53592, 263.9400746, -8.1916688,
 1929-Jul-12 00:00, 2425804.500000000, , ,264.03461,-31.51512, 263.8821490, -8.1732501,
 1929-Jul-13 00:00, 2425805.500000000, , ,263.96934,-31.49414, 263.8250600, -8.1546320,
 1929-Jul-14 00:00, 2425806.500000000, , ,263.90510,-31.47297, 263.7688418, -8.1358187,
 1929-Jul-15 00:00, 2425807.500000000, , ,263.84194,-31.45162, 263.7135260, -8.1168144,
 1929-Jul-16 00:00, 2425808.500000000, , ,263.77988,-31.43011, 263.6591411, -8.0976234,
 1929-Jul-17 00:00, 2425809.500000000, , ,263.71894,-31.40843, 263.6057125, -8.0782499,
 1929-Jul-18 00:00, 2425810.500000000, , ,263.65917,-31.38659, 263.5532634, -8.0586981,
 1929-Jul-19 00:00, 2425811.500000000, , ,263.60057,-31.36460, 263.5018151, -8.0389723,
 1929-Jul-20 00:00, 2425812.500000000, , ,263.54319,-31.34247, 263.4513872, -8.0190768,
 1929-Jul-21 00:00, 2425813.500000000, , ,263.48704,-31.32020, 263.4019987, -7.9990159,
 1929-Jul-22 00:00, 2425814.500000000, , ,263.43216,-31.29779, 263.3536680, -7.9787939,
 1929-Jul-23 00:00, 2425815.500000000, , ,263.37857,-31.27527, 263.3064140, -7.9584151,
 1929-Jul-24 00:00, 2425816.500000000, , ,263.32628,-31.25262, 263.2602564, -7.9378840,
 1929-Jul-25 00:00, 2425817.500000000, , ,263.27533,-31.22987, 263.2152164, -7.9172049,
 1929-Jul-26 00:00, 2425818.500000000, , ,263.22574,-31.20701, 263.1713170, -7.8963821,
 1929-Jul-27 00:00, 2425819.500000000, , ,263.17754,-31.18405, 263.1285830, -7.8754203,
 1929-Jul-28 00:00, 2425820.500000000, , ,263.13074,-31.16100, 263.0870407, -7.8543238,
 1929-Jul-29 00:00, 2425821.500000000, , ,263.08537,-31.13787, 263.0467173, -7.8330973,
 1929-Jul-30 00:00, 2425822.500000000, , ,263.04145,-31.11466, 263.0076398, -7.8117452,
 1929-Jul-31 00:00, 2425823.500000000, , ,262.99900,-31.09138, 262.9698332, -7.7902723,
 1929-Aug-01 00:00, 2425824.500000000, , ,262.95805,-31.06803, 262.9333195, -7.7686833,
 1929-Aug-02 00:00, 2425825.500000000, , ,262.91862,-31.04462, 262.8981154, -7.7469830,
 1929-Aug-03 00:00, 2425826.500000000, , ,262.88074,-31.02117, 262.8642329, -7.7251763,
 1929-Aug-04 00:00, 2425827.500000000, , ,262.84441,-30.99767, 262.8316800, -7.7032682,
 1929-Aug-05 00:00, 2425828.500000000, , ,262.80967,-30.97414, 262.8004650, -7.6812637,
 1929-Aug-06 00:00, 2425829.500000000, , ,262.77652,-30.95057, 262.7705996, -7.6591678,
 1929-Aug-07 00:00, 2425830.500000000, , ,262.74500,-30.92699, 262.7421005, -7.6369854,
 1929-Aug-08 00:00, 2425831.500000000, , ,262.71511,-30.90338, 262.7149887, -7.6147216,
 1929-Aug-09 00:00, 2425832.500000000, , ,262.68687,-30.87977, 262.6892862, -7.5923812,
 1929-Aug-10 00:00, 2425833.500000000, , ,262.66030,-30.85615, 262.6650133, -7.5699690,
 1929-Aug-11 00:00, 2425834.500000000, , ,262.63539,-30.83254, 262.6421870, -7.5474895,
 1929-Aug-12 00:00, 2425835.500000000, , ,262.61217,-30.80893, 262.6208203, -7.5249476,
 1929-Aug-13 00:00, 2425836.500000000, , ,262.59065,-30.78534, 262.6009233, -7.5023475,
 1929-Aug-14 00:00, 2425837.500000000, , ,262.57083,-30.76177, 262.5825033, -7.4796939,
 1929-Aug-15 00:00, 2425838.500000000, , ,262.55271,-30.73822, 262.5655655, -7.4569910,
 1929-Aug-16 00:00, 2425839.500000000, , ,262.53632,-30.71470, 262.5501136, -7.4342431,
 1929-Aug-17 00:00, 2425840.500000000, , ,262.52165,-30.69122, 262.5361504, -7.4114546,
 1929-Aug-18 00:00, 2425841.500000000, , ,262.50871,-30.66777, 262.5236783, -7.3886295,
 1929-Aug-19 00:00, 2425842.500000000, , ,262.49751,-30.64438, 262.5126994, -7.3657720,
 1929-Aug-20 00:00, 2425843.500000000, , ,262.48805,-30.62103, 262.5032168, -7.3428863,
 1929-Aug-21 00:00, 2425844.500000000, , ,262.48034,-30.59773, 262.4952349, -7.3199762,
 1929-Aug-22 00:00, 2425845.500000000, , ,262.47437,-30.57450, 262.4887598, -7.2970459,
 1929-Aug-23 00:00, 2425846.500000000, , ,262.47016,-30.55133, 262.4837997, -7.2740991,
 1929-Aug-24 00:00, 2425847.500000000, , ,262.46771,-30.52822, 262.4803647, -7.2511399,
 1929-Aug-25 00:00, 2425848.500000000, , ,262.46703,-30.50519, 262.4784655, -7.2281722,
 1929-Aug-26 00:00, 2425849.500000000, , ,262.46811,-30.48223, 262.4781131, -7.2051997,
 1929-Aug-27 00:00, 2425850.500000000, , ,262.47096,-30.45935, 262.4793163, -7.1822265,
 1929-Aug-28 00:00, 2425851.500000000, , ,262.47558,-30.43656, 262.4820814, -7.1592564,
 1929-Aug-29 00:00, 2425852.500000000, , ,262.48198,-30.41385, 262.4864103, -7.1362931,
 1929-Aug-30 00:00, 2425853.500000000, , ,262.49017,-30.39124, 262.4923006, -7.1133408,
 1929-Aug-31 00:00, 2425854.500000000, , ,262.50014,-30.36872, 262.4997467, -7.0904031,
 1929-Sep-01 00:00, 2425855.500000000, , ,262.51189,-30.34630, 262.5087419, -7.0674840,
 1929-Sep-02 00:00, 2425856.500000000, , ,262.52543,-30.32398, 262.5192810, -7.0445873,
 1929-Sep-03 00:00, 2425857.500000000, , ,262.54076,-30.30176, 262.5313628, -7.0217167,
 1929-Sep-04 00:00, 2425858.500000000, , ,262.55788,-30.27966, 262.5449906, -6.9988759,
 1929-Sep-05 00:00, 2425859.500000000, , ,262.57678,-30.25767, 262.5601710, -6.9760685,
 1929-Sep-06 00:00, 2425860.500000000, , ,262.59746,-30.23579, 262.5769105, -6.9532978,
 1929-Sep-07 00:00, 2425861.500000000, , ,262.61992,-30.21404, 262.5952133, -6.9305674,
 1929-Sep-08 00:00, 2425862.500000000, , ,262.64415,-30.19240, 262.6150797, -6.9078802,
 1929-Sep-09 00:00, 2425863.500000000, , ,262.67014,-30.17088, 262.6365063, -6.8852395,
 1929-Sep-10 00:00, 2425864.500000000, , ,262.69789,-30.14948, 262.6594868, -6.8626482,
 1929-Sep-11 00:00, 2425865.500000000, , ,262.72739,-30.12822, 262.6840126, -6.8401091,
 1929-Sep-12 00:00, 2425866.500000000, , ,262.75863,-30.10707, 262.7100739, -6.8176252,
 1929-Sep-13 00:00, 2425867.500000000, , ,262.79160,-30.08606, 262.7376601, -6.7951991,
 1929-Sep-14 00:00, 2425868.500000000, , ,262.82630,-30.06517, 262.7667604, -6.7728334,
 1929-Sep-15 00:00, 2425869.500000000, , ,262.86271,-30.04442, 262.7973637, -6.7505308,
 1929-Sep-16 00:00, 2425870.500000000, , ,262.90083,-30.02380, 262.8294601, -6.7282937,
 1929-Sep-17 00:00, 2425871.500000000, , ,262.94065,-30.00331, 262.8630405, -6.7061245,
 1929-Sep-18 00:00, 2425872.500000000, , ,262.98215,-29.98295, 262.8980977, -6.6840258,
 1929-Sep-19 00:00, 2425873.500000000, , ,263.02533,-29.96273, 262.9346269, -6.6619997,
 1929-Sep-20 00:00, 2425874.500000000, , ,263.07018,-29.94264, 262.9726255, -6.6400485,
 1929-Sep-21 00:00, 2425875.500000000, , ,263.11669,-29.92268, 263.0120927, -6.6181746,
 1929-Sep-22 00:00, 2425876.500000000, , ,263.16485,-29.90287, 263.0530278, -6.5963802,
 1929-Sep-23 00:00, 2425877.500000000, , ,263.21464,-29.88318, 263.0954291, -6.5746674,
 1929-Sep-24 00:00, 2425878.500000000, , ,263.26607,-29.86364, 263.1392916, -6.5530385,
 1929-Sep-25 00:00, 2425879.500000000, , ,263.31913,-29.84423, 263.1846065, -6.5314956,
 1929-Sep-26 00:00, 2425880.500000000, , ,263.37379,-29.82496, 263.2313609, -6.5100410,
 1929-Sep-27 00:00, 2425881.500000000, , ,263.43007,-29.80582, 263.2795393, -6.4886768,
 1929-Sep-28 00:00, 2425882.500000000, , ,263.48794,-29.78682, 263.3291250, -6.4674051,
 1929-Sep-29 00:00, 2425883.500000000, , ,263.54739,-29.76796, 263.3801028, -6.4462281,
 1929-Sep-30 00:00, 2425884.500000000, , ,263.60842,-29.74924, 263.4324604, -6.4251477,
 1929-Oct-01 00:00, 2425885.500000000, , ,263.67102,-29.73066, 263.4861897, -6.4041659,
 1929-Oct-02 00:00, 2425886.500000000, , ,263.73516,-29.71221, 263.5412858, -6.3832846,
 1929-Oct-03 00:00, 2425887.500000000, , ,263.80085,-29.69389, 263.5977455, -6.3625056,
 1929-Oct-04 00:00, 2425888.500000000, , ,263.86805,-29.67572, 263.6555647, -6.3418305,
 1929-Oct-05 00:00, 2425889.500000000, , ,263.93677,-29.65767, 263.7147366, -6.3212608,
 1929-Oct-06 00:00, 2425890.500000000, , ,264.00698,-29.63976, 263.7752508, -6.3007981,
 1929-Oct-07 00:00, 2425891.500000000, , ,264.07867,-29.62199, 263.8370933, -6.2804436,
 1929-Oct-08 00:00, 2425892.500000000, , ,264.15182,-29.60434, 263.9002474, -6.2601988,
 1929-Oct-09 00:00, 2425893.500000000, , ,264.22641,-29.58683, 263.9646953, -6.2400648,
 1929-Oct-10 00:00, 2425894.500000000, , ,264.30243,-29.56944, 264.0304183, -6.2200428,
 1929-Oct-11 00:00, 2425895.500000000, , ,264.37986,-29.55218, 264.0973974, -6.2001339,
 1929-Oct-12 00:00, 2425896.500000000, , ,264.45869,-29.53505, 264.1656144, -6.1803391,
 1929-Oct-13 00:00, 2425897.500000000, , ,264.53889,-29.51804, 264.2350514, -6.1606594,
 1929-Oct-14 00:00, 2425898.500000000, , ,264.62045,-29.50115, 264.3056918, -6.1410959,
 1929-Oct-15 00:00, 2425899.500000000, , ,264.70335,-29.48438, 264.3775207, -6.1216493,
 1929-Oct-16 00:00, 2425900.500000000, , ,264.78757,-29.46773, 264.4505252, -6.1023205,
 1929-Oct-17 00:00, 2425901.500000000, , ,264.87311,-29.45120, 264.5246948, -6.0831105,
 1929-Oct-18 00:00, 2425902.500000000, , ,264.95993,-29.43479, 264.6000216, -6.0640200,
 1929-Oct-19 00:00, 2425903.500000000, , ,265.04803,-29.41849, 264.6764990, -6.0450498,
 1929-Oct-20 00:00, 2425904.500000000, , ,265.13739,-29.40230, 264.7541198, -6.0262008,
 1929-Oct-21 00:00, 2425905.500000000, , ,265.22799,-29.38622, 264.8328744, -6.0074737,
 1929-Oct-22 00:00, 2425906.500000000, , ,265.31983,-29.37025, 264.9127489, -5.9888694,
 1929-Oct-23 00:00, 2425907.500000000, , ,265.41287,-29.35439, 264.9937246, -5.9703887,
 1929-Oct-24 00:00, 2425908.500000000, , ,265.50712,-29.33863, 265.0757801, -5.9520325,
 1929-Oct-25 00:00, 2425909.500000000, , ,265.60254,-29.32298, 265.1588927, -5.9338014,
 1929-Oct-26 00:00, 2425910.500000000, , ,265.69914,-29.30742, 265.2430415, -5.9156963,
 1929-Oct-27 00:00, 2425911.500000000, , ,265.79689,-29.29197, 265.3282091, -5.8977179,
 1929-Oct-28 00:00, 2425912.500000000, , ,265.89578,-29.27662, 265.4143814, -5.8798670,
 1929-Oct-29 00:00, 2425913.500000000, , ,265.99578,-29.26136, 265.5015481, -5.8621439,
 1929-Oct-30 00:00, 2425914.500000000, , ,266.09688,-29.24620, 265.5897003, -5.8445495,
 1929-Oct-31 00:00, 2425915.500000000, , ,266.19907,-29.23113, 265.6788293, -5.8270840,
 1929-Nov-01 00:00, 2425916.500000000, , ,266.30231,-29.21615, 265.7689247, -5.8097479,
 1929-Nov-02 00:00, 2425917.500000000, , ,266.40660,-29.20126, 265.8599729, -5.7925415,
 1929-Nov-03 00:00, 2425918.500000000, , ,266.51192,-29.18646, 265.9519574, -5.7754650,
 1929-Nov-04 00:00, 2425919.500000000, , ,266.61823,-29.17174, 266.0448585, -5.7585188,
 1929-Nov-05 00:00, 2425920.500000000, , ,266.72552,-29.15710, 266.1386545, -5.7417028,
 1929-Nov-06 00:00, 2425921.500000000, , ,266.83378,-29.14254, 266.2333227, -5.7250172,
 1929-Nov-07 00:00, 2425922.500000000, , ,266.94297,-29.12806, 266.3288404, -5.7084622,
 1929-Nov-08 00:00, 2425923.500000000, , ,267.05308,-29.11365, 266.4251851, -5.6920376,
 1929-Nov-09 00:00, 2425924.500000000, , ,267.16409,-29.09932, 266.5223353, -5.6757436,
 1929-Nov-10 00:00, 2425925.500000000, , ,267.27597,-29.08505, 266.6202708, -5.6595801,
 1929-Nov-11 00:00, 2425926.500000000, , ,267.38871,-29.07086, 266.7189728, -5.6435471,
 1929-Nov-12 00:00, 2425927.500000000, , ,267.50228,-29.05673, 266.8184242, -5.6276445,
 1929-Nov-13 00:00, 2425928.500000000, , ,267.61667,-29.04266, 266.9186104, -5.6118723,
 1929-Nov-14 00:00, 2425929.500000000, , ,267.73186,-29.02866, 267.0195189, -5.5962303,
 1929-Nov-15 00:00, 2425930.500000000, , ,267.84782,-29.01472, 267.1211393, -5.5807186,
 1929-Nov-16 00:00, 2425931.500000000, , ,267.96453,-29.00083, 267.2234622, -5.5653369,
 1929-Nov-17 00:00, 2425932.500000000, , ,268.08198,-28.98700, 267.3264768, -5.5500853,
 1929-Nov-18 00:00, 2425933.500000000, , ,268.20015,-28.97322, 267.4301688, -5.5349638,
 1929-Nov-19 00:00, 2425934.500000000, , ,268.31902,-28.95950, 267.5345182, -5.5199722,
 1929-Nov-20 00:00, 2425935.500000000, , ,268.43858,-28.94583, 267.6395008, -5.5051107,
 1929-Nov-21 00:00, 2425936.500000000, , ,268.55880,-28.93220, 267.7450902, -5.4903791,
 1929-Nov-22 00:00, 2425937.500000000, , ,268.67967,-28.91863, 267.8512613, -5.4757775,
 1929-Nov-23 00:00, 2425938.500000000, , ,268.80117,-28.90510, 267.9579933, -5.4613058,
 1929-Nov-24 00:00, 2425939.500000000, , ,268.92328,-28.89161, 268.0652697, -5.4469640,
 1929-Nov-25 00:00, 2425940.500000000, , ,269.04598,-28.87816, 268.1730778, -5.4327519,
 1929-Nov-26 00:00, 2425941.500000000, , ,269.16925,-28.86476, 268.2814068, -5.4186693,
 1929-Nov-27 00:00, 2425942.500000000, , ,269.29307,-28.85139, 268.3902460, -5.4047160,
 1929-Nov-28 00:00, 2425943.500000000, , ,269.41743,-28.83806, 268.4995831, -5.3908916,
 1929-Nov-29 00:00, 2425944.500000000, , ,269.54229,-28.82477, 268.6094035, -5.3771959,
 1929-Nov-30 00:00, 2425945.500000000, , ,269.66764,-28.81151, 268.7196898, -5.3636285,
 1929-Dec-01 00:00, 2425946.500000000, , ,269.79345,-28.79829, 268.8304215, -5.3501889,
 1929-Dec-02 00:00, 2425947.500000000, , ,269.91970,-28.78509, 268.9415762, -5.3368766,
 1929-Dec-03 00:00, 2425948.500000000, , ,270.04637,-28.77193, 269.0531298, -5.3236913,
 1929-Dec-04 00:00, 2425949.500000000, , ,270.17344,-28.75879, 269.1650578, -5.3106323,
 1929-Dec-05 00:00, 2425950.500000000, , ,270.30089,-28.74568, 269.2773359, -5.2976991,
 1929-Dec-06 00:00, 2425951.500000000, , ,270.42868,-28.73259, 269.3899407, -5.2848913,
 1929-Dec-07 00:00, 2425952.500000000, , ,270.55681,-28.71953, 269.5028501, -5.2722082,
 1929-Dec-08 00:00, 2425953.500000000, , ,270.68524,-28.70649, 269.6160436, -5.2596493,
 1929-Dec-09 00:00, 2425954.500000000, , ,270.81395,-28.69347, 269.7295023, -5.2472139,
 1929-Dec-10 00:00, 2425955.500000000, , ,270.94293,-28.68047, 269.8432094, -5.2349017,
 1929-Dec-11 00:00, 2425956.500000000, , ,271.07215,-28.66749, 269.9571502, -5.2227119,
 1929-Dec-12 00:00, 2425957.500000000, , ,271.20159,-28.65452, 270.0713115, -5.2106439,
 1929-Dec-13 00:00, 2425958.500000000, , ,271.33124,-28.64158, 270.1856819, -5.1986974,
 1929-Dec-14 00:00, 2425959.500000000, , ,271.46106,-28.62865, 270.3002502, -5.1868716,
 1929-Dec-15 00:00, 2425960.500000000, , ,271.59104,-28.61573, 270.4150031, -5.1751662,
 1929-Dec-16 00:00, 2425961.500000000, , ,271.72116,-28.60283, 270.5299227, -5.1635806,
 1929-Dec-17 00:00, 2425962.500000000, , ,271.85140,-28.58994, 270.6449856, -5.1521144,
 1929-Dec-18 00:00, 2425963.500000000, , ,271.98175,-28.57707, 270.7601642, -5.1407672,
 1929-Dec-19 00:00, 2425964.500000000, , ,272.11218,-28.56421, 270.8754299, -5.1295385,
 1929-Dec-20 00:00, 2425965.500000000, , ,272.24268,-28.55136, 270.9907580, -5.1184277,
 1929-Dec-21 00:00, 2425966.500000000, , ,272.37322,-28.53852, 271.1061293, -5.1074343,
 1929-Dec-22 00:00, 2425967.500000000, , ,272.50379,-28.52570, 271.2215298, -5.0965572,
 1929-Dec-23 00:00, 2425968.500000000, , ,272.63437,-28.51288, 271.3369487, -5.0857953,
 1929-Dec-24 00:00, 2425969.500000000, , ,272.76494,-28.50008, 271.4523761, -5.0751473,
 1929-Dec-25 00:00, 2425970.500000000, , ,272.89546,-28.48729, 271.5678005, -5.0646126,
 1929-Dec-26 00:00, 2425971.500000000, , ,273.02594,-28.47450, 271.6832077, -5.0541906,
 1929-Dec-27 00:00, 2425972.500000000, , ,273.15633,-28.46173, 271.7985804, -5.0438813,
 1929-Dec-28 00:00, 2425973.500000000, , ,273.28662,-28.44897, 271.9138982, -5.0336842,
 1929-Dec-29 00:00, 2425974.500000000, , ,273.41678,-28.43622, 272.0291385, -5.0235988,
 1929-Dec-30 00:00, 2425975.500000000, , ,273.54680,-28.42347, 272.1442772, -5.0136245,
 1929-Dec-31 00:00, 2425976.500000000, , ,273.67665,-28.41074, 272.2592894, -5.0037602,
 1930-Jan-01 00:00, 2425977.500000000, , ,273.80630,-28.39801, 272.3741501, -4.9940052,
 1930-Jan-02 00:00, 2425978.500000000, , ,273.93574,-28.38530, 272.4888353, -4.9843585,
 1930-Jan-03 00:00, 2425979.500000000, , ,274.06493,-28.37259, 272.6033218, -4.9748190,
 1930-Jan-04 00:00, 2425980.500000000, , ,274.19387,-28.35990, 272.7175884, -4.9653859,
 1930-Jan-05 00:00, 2425981.500000000, , ,274.32253,-28.34721, 272.8316157, -4.9560583,
 1930-Jan-06 00:00, 2425982.500000000, , ,274.45088,-28.33454, 272.9453860, -4.9468351,
 1930-Jan-07 00:00, 2425983.500000000, , ,274.57890,-28.32187, 273.0588838, -4.9377154,
 1930-Jan-08 00:00, 2425984.500000000, , ,274.70657,-28.30922, 273.1720951, -4.9286983,
 1930-Jan-09 00:00, 2425985.500000000, , ,274.83388,-28.29658, 273.2850071, -4.9197829,
 1930-Jan-10 00:00, 2425986.500000000, , ,274.96080,-28.28396, 273.3976078, -4.9109683,
 1930-Jan-11 00:00, 2425987.500000000, , ,275.08730,-28.27134, 273.5098844, -4.9022535,
 1930-Jan-12 00:00, 2425988.500000000, , ,275.21338,-28.25874, 273.6218214, -4.8936378,
 1930-Jan-13 00:00, 2425989.500000000, , ,275.33901,-28.24616, 273.7333990, -4.8851202,
 1930-Jan-14 00:00, 2425990.500000000, , ,275.46418,-28.23359, 273.8445921, -4.8766999,
 1930-Jan-15 00:00, 2425991.500000000, , ,275.58886,-28.22103, 273.9553723, -4.8683761,
 1930-Jan-16 00:00, 2425992.500000000, , ,275.71304,-28.20850, 274.0657124, -4.8601480,
 1930-Jan-17 00:00, 2425993.500000000, , ,275.83670,-28.19598, 274.1755899, -4.8520146,
 1930-Jan-18 00:00, 2425994.500000000, , ,275.95982,-28.18348, 274.2849892, -4.8439751,
 1930-Jan-19 00:00, 2425995.500000000, , ,276.08238,-28.17100, 274.3938999, -4.8360287,
 1930-Jan-20 00:00, 2425996.500000000, , ,276.20436,-28.15855, 274.5023132, -4.8281742,
 1930-Jan-21 00:00, 2425997.500000000, , ,276.32575,-28.14611, 274.6102191, -4.8204108,
 1930-Jan-22 00:00, 2425998.500000000, , ,276.44652,-28.13370, 274.7176045, -4.8127373,
 1930-Jan-23 00:00, 2425999.500000000, , ,276.56664,-28.12132, 274.8244528, -4.8051527,
 1930-Jan-24 00:00, 2426000.500000000, , ,276.68611,-28.10896, 274.9307446, -4.7976558,
 1930-Jan-25 00:00, 2426001.500000000, , ,276.80489,-28.09662, 275.0364585, -4.7902456,
 1930-Jan-26 00:00, 2426002.500000000, , ,276.92296,-28.08432, 275.1415713, -4.7829209,
 1930-Jan-27 00:00, 2426003.500000000, , ,277.04030,-28.07204, 275.2460594, -4.7756804,
 1930-Jan-28 00:00, 2426004.500000000, , ,277.15690,-28.05980, 275.3498988, -4.7685230,
 1930-Jan-29 00:00, 2426005.500000000, , ,277.27273,-28.04758, 275.4530662, -4.7614476,
 1930-Jan-30 00:00, 2426006.500000000, , ,277.38776,-28.03540, 275.5555391, -4.7544529,
 1930-Jan-31 00:00, 2426007.500000000, , ,277.50198,-28.02326, 275.6572965, -4.7475376,
 1930-Feb-01 00:00, 2426008.500000000, , ,277.61537,-28.01115, 275.7583193, -4.7407007,
 1930-Feb-02 00:00, 2426009.500000000, , ,277.72790,-27.99908, 275.8585906, -4.7339407,
 1930-Feb-03 00:00, 2426010.500000000, , ,277.83956,-27.98705, 275.9580955, -4.7272566,
 1930-Feb-04 00:00, 2426011.500000000, , ,277.95032,-27.97507, 276.0568205, -4.7206471,
 1930-Feb-05 00:00, 2426012.500000000, , ,278.06016,-27.96312, 276.1547538, -4.7141109,
 1930-Feb-06 00:00, 2426013.500000000, , ,278.16907,-27.95122, 276.2518837, -4.7076468,
 1930-Feb-07 00:00, 2426014.500000000, , ,278.27703,-27.93936, 276.3481983, -4.7012537,
 1930-Feb-08 00:00, 2426015.500000000, , ,278.38402,-27.92756, 276.4436837, -4.6949302,
 1930-Feb-09 00:00, 2426016.500000000, , ,278.49002,-27.91580, 276.5383236, -4.6886752,
 1930-Feb-10 00:00, 2426017.500000000, , ,278.59502,-27.90409, 276.6320972, -4.6824876,
 1930-Feb-11 00:00, 2426018.500000000, , ,278.69899,-27.89244, 276.7249803, -4.6763660,
 1930-Feb-12 00:00, 2426019.500000000, , ,278.80193,-27.88083, 276.8169471, -4.6703093,
 1930-Feb-13 00:00, 2426020.500000000, , ,278.90382,-27.86929, 276.9079741, -4.6643163,
 1930-Feb-14 00:00, 2426021.500000000, , ,279.00464,-27.85780, 276.9980437, -4.6583857,
 1930-Feb-15 00:00, 2426022.500000000, , ,279.10437,-27.84637, 277.0871447, -4.6525163,
 1930-Feb-16 00:00, 2426023.500000000, , ,279.20301,-27.83500, 277.1752705, -4.6467068,
 1930-Feb-17 00:00, 2426024.500000000, , ,279.30052,-27.82370, 277.2624150, -4.6409558,
 1930-Feb-18 00:00, 2426025.500000000, , ,279.39690,-27.81245, 277.3485696, -4.6352618,
 1930-Feb-19 00:00, 2426026.500000000, , ,279.49212,-27.80128, 277.4337214, -4.6296235,
 1930-Feb-20 00:00, 2426027.500000000, , ,279.58617,-27.79017, 277.5178539, -4.6240394,
 1930-Feb-21 00:00, 2426028.500000000, , ,279.67902,-27.77912, 277.6009481, -4.6185079,
 1930-Feb-22 00:00, 2426029.500000000, , ,279.77066,-27.76815, 277.6829831, -4.6130276,
 1930-Feb-23 00:00, 2426030.500000000, , ,279.86107,-27.75726, 277.7639376, -4.6075969,
 1930-Feb-24 00:00, 2426031.500000000, , ,279.95023,-27.74643, 277.8437903, -4.6022143,
 1930-Feb-25 00:00, 2426032.500000000, , ,280.03812,-27.73568, 277.9225203, -4.5968782,
 1930-Feb-26 00:00, 2426033.500000000, , ,280.12473,-27.72501, 278.0001079, -4.5915870,
 1930-Feb-27 00:00, 2426034.500000000, , ,280.21003,-27.71442, 278.0765345, -4.5863391,
 1930-Feb-28 00:00, 2426035.500000000, , ,280.29401,-27.70390, 278.1517836, -4.5811329,
 1930-Mar-01 00:00, 2426036.500000000, , ,280.37665,-27.69347, 278.2258405, -4.5759669,
 1930-Mar-02 00:00, 2426037.500000000, , ,280.45794,-27.68312, 278.2986929, -4.5708394,
 1930-Mar-03 00:00, 2426038.500000000, , ,280.53785,-27.67286, 278.3703307, -4.5657487,
 1930-Mar-04 00:00, 2426039.500000000, , ,280.61638,-27.66268, 278.4407451, -4.5606934,
 1930-Mar-05 00:00, 2426040.500000000, , ,280.69350,-27.65259, 278.5099279, -4.5556717,
 1930-Mar-06 00:00, 2426041.500000000, , ,280.76921,-27.64259, 278.5778707, -4.5506820,
 1930-Mar-07 00:00, 2426042.500000000, , ,280.84348,-27.63268, 278.6445635, -4.5457228,
 1930-Mar-08 00:00, 2426043.500000000, , ,280.91631,-27.62286, 278.7099939, -4.5407924,
 1930-Mar-09 00:00, 2426044.500000000, , ,280.98769,-27.61314, 278.7741465, -4.5358891,
 1930-Mar-10 00:00, 2426045.500000000, , ,281.05759,-27.60350, 278.8370031, -4.5310115,
 1930-Mar-11 00:00, 2426046.500000000, , ,281.12602,-27.59396, 278.8985440, -4.5261578,
 1930-Mar-12 00:00, 2426047.500000000, , ,281.19296,-27.58452, 278.9587502, -4.5213264,
 1930-Mar-13 00:00, 2426048.500000000, , ,281.25840,-27.57518, 279.0176062, -4.5165157,
 1930-Mar-14 00:00, 2426049.500000000, , ,281.32232,-27.56593, 279.0751025, -4.5117239,
 1930-Mar-15 00:00, 2426050.500000000, , ,281.38473,-27.55678, 279.1312349, -4.5069494,
 1930-Mar-16 00:00, 2426051.500000000, , ,281.44560,-27.54773, 279.1860024, -4.5021903,
 1930-Mar-17 00:00, 2426052.500000000, , ,281.50492,-27.53878, 279.2394035, -4.4974449,
 1930-Mar-18 00:00, 2426053.500000000, , ,281.56268,-27.52993, 279.2914332, -4.4927113,
 1930-Mar-19 00:00, 2426054.500000000, , ,281.61888,-27.52118, 279.3420823, -4.4879875,
 1930-Mar-20 00:00, 2426055.500000000, , ,281.67349,-27.51254, 279.3913378, -4.4832718,
 1930-Mar-21 00:00, 2426056.500000000, , ,281.72651,-27.50399, 279.4391846, -4.4785621,
 1930-Mar-22 00:00, 2426057.500000000, , ,281.77791,-27.49555, 279.4856066, -4.4738566,
 1930-Mar-23 00:00, 2426058.500000000, , ,281.82770,-27.48721, 279.5305880, -4.4691532,
 1930-Mar-24 00:00, 2426059.500000000, , ,281.87585,-27.47898, 279.5741139, -4.4644500,
 1930-Mar-25 00:00, 2426060.500000000, , ,281.92236,-27.47085, 279.6161704, -4.4597451,
 1930-Mar-26 00:00, 2426061.500000000, , ,281.96722,-27.46283, 279.6567453, -4.4550363,
 1930-Mar-27 00:00, 2426062.500000000, , ,282.01041,-27.45491, 279.6958283, -4.4503218,
